customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C03906,Male,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,40.25,834.86,No
C03907,Female,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,117.97,2481.69,Yes
C03908,Female,0,No,Yes,11,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,35.15,424.98,No
C03909,Male,0,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),95.15,2517.26,No
C03910,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,40.34,493.91,No
C03911,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,26.08,65.75,No
C03912,Male,1,No,Yes,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.49,1102.52,No
C03913,Female,0,Yes,Yes,0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.88,143.78,Yes
C03914,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,58.36,4297.81,Yes
C03915,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,88.24,6467.23,No
C03916,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,73.71,1164.97,No
C03917,Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),103.3,4126.2,No
C03918,Male,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,49.51,665.09,No
C03919,Female,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,70.37,2445.54,No
C03920,Male,0,No,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.54,3296.69,No
C03921,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,53.39,3880.61,No
C03922,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),107.15,1806.71,Yes
C03923,Male,0,Yes,No,45,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),34.59,1596.57,No
C03924,Male,0,No,No,9,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,32.95,308.34,No
C03925,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),75.69,5550.15,No
C03926,Male,1,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,83.75,165.95,No
C03927,Male,0,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,37.46,1073.11,Yes
C03928,Female,1,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),57.07,1911.36,Yes
C03929,Female,0,No,No,34,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),112.66,3877.32,Yes
C03930,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,42.66,202.73,No
C03931,Male,0,No,No,72,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),84.84,6197.7,No
C03932,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,92.01,623.7,Yes
C03933,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,62.81,1862.92,No
C03934,Female,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),111.75,796.12,No
C03935,Female,0,Yes,No,11,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,91.67,1095.64,No
C03936,Male,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),63.79,1501.6,No
C03937,Female,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),74.93,1306.06,No
C03938,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,87.26,603.33,No
C03939,Male,1,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.22,492.81,Yes
C03940,Female,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),105.87,1881.72,No
C03941,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,53.69,2303.63,No
C03942,Female,0,Yes,No,68,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),47.99,3337.38,Yes
C03943,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,39.38,145.16,No
C03944,Female,1,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,21.78,335.89,No
C03945,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),22.3,89.55,No
C03946,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,105.01,131.44,No
C03947,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,85.84,2867.14,No
C03948,Male,1,No,No,27,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,84.05,2311.89,No
C03949,Female,0,Yes,Yes,5,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),79.46,525.96,No
C03950,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),102.92,916.05,No
C03951,Male,0,No,Yes,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,66.03,61.44,Yes
C03952,Female,1,No,No,54,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,105.04,5819.44,Yes
C03953,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,53.94,3963.19,No
C03954,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,110.67,589.26,No
C03955,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),87.87,711.24,No
C03956,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,43.72,2700.29,Yes
C03957,Female,0,No,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),74.41,5424.33,No
C03958,Male,1,No,Yes,16,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.3,1149.51,Yes
C03959,Male,0,Yes,Yes,1,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,31.79,85.49,No
C03960,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,77.12,181.07,Yes
C03961,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.48,1321.04,No
C03962,Male,0,No,No,14,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,23.23,331.66,Yes
C03963,Female,1,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),112.87,6.94,No
C03964,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,82.15,2289.42,No
C03965,Male,0,Yes,Yes,0,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,105.69,31.23,No
C03966,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,85.61,4076.69,No
C03967,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,53.7,625.41,No
C03968,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),69.27,167.45,Yes
C03969,Female,1,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,85.57,2247.28,No
C03970,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,114.03,1862.66,Yes
C03971,Male,1,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),43.37,3199.76,No
C03972,Female,0,No,No,23,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,105.5,2516.29,No
C03973,Male,1,Yes,No,9,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),110.41,1085.0,Yes
C03974,Female,0,No,Yes,37,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,85.04,3221.8,No
C03975,Female,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),111.13,1018.46,Yes
C03976,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),57.79,4148.4,No
C03977,Female,1,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),113.3,1783.16,No
C03978,Male,0,Yes,Yes,23,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.28,2206.63,No
C03979,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,22.2,48.18,Yes
C03980,Female,1,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),108.69,1902.33,No
C03981,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),66.45,3548.79,No
C03982,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),64.03,3222.95,No
C03983,Male,0,No,Yes,7,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),74.65,619.56,No
C03984,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),32.94,289.95,No
C03985,Male,0,No,Yes,50,No,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,64.92,3353.87,No
C03986,Female,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),101.11,7469.7,No
C03987,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),19.55,92.62,Yes
C03988,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.29,848.62,No
C03989,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),18.25,221.33,No
C03990,Male,0,Yes,Yes,61,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.57,3734.56,No
C03991,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,90.83,292.01,Yes
C03992,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,97.88,759.64,Yes
C03993,Female,0,Yes,No,41,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,112.52,4626.04,No
C03994,Female,1,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.85,185.72,No
C03995,Female,1,No,No,20,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,43.46,897.73,No
C03996,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,110.41,1980.26,No
C03997,Female,1,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,95.53,1276.61,No
C03998,Male,1,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,75.44,1269.17,No
C03999,Female,0,No,Yes,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,87.56,2070.87,No
C04000,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,110.43,651.67,No
C04001,Female,0,Yes,Yes,25,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),89.24,2300.21,No
C04002,Male,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,54.84,2713.46,No
C04003,Female,1,Yes,Yes,42,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.3,3817.12,No
C04004,Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,22.03,115.04,No
C04005,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,56.64,336.57,Yes
C04006,Female,0,No,No,9,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,58.63,594.97,No
C04007,Male,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),34.68,459.7,No
C04008,Female,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.31,318.98,No
C04009,Male,1,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),31.34,1099.85,No
C04010,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,83.46,172.41,No
C04011,Female,1,No,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,98.23,105.2,No
C04012,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,116.82,1857.63,No
C04013,Female,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),52.64,1871.39,Yes
C04014,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,77.94,470.16,No
C04015,Male,1,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,111.71,3368.38,No
C04016,Female,0,No,Yes,9,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),34.7,352.57,Yes
C04017,Female,0,No,No,65,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,89.76,5859.14,No
C04018,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,93.5,6272.3,Yes
C04019,Female,1,Yes,Yes,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,26.9,289.42,Yes
C04020,Male,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,104.12,858.52,Yes
C04021,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),99.31,1511.86,Yes
C04022,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,21.34,184.09,No
C04023,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.11,917.28,No
C04024,Female,1,No,No,52,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,22.91,1198.63,No
C04025,Male,1,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,51.47,1750.61,No
C04026,Female,0,Yes,Yes,52,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,68.93,3596.11,No
C04027,Male,1,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.23,1075.08,Yes
C04028,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,44.77,270.4,No
C04029,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,109.16,4420.52,Yes
C04030,Female,1,Yes,No,13,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.83,723.25,No
C04031,Female,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,22.56,763.61,No
C04032,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),48.02,520.07,No
C04033,Female,0,Yes,Yes,2,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,71.11,245.21,No
C04034,Female,0,No,No,72,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,58.82,4330.99,No
C04035,Male,0,No,Yes,5,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,45.38,306.03,No
C04036,Male,0,No,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,31.13,2301.92,No
C04037,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),99.92,7346.77,No
C04038,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,117.61,5670.78,No
C04039,Male,0,No,No,32,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,50.95,1667.64,Yes
C04040,Female,1,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),56.16,1424.4,No
C04041,Female,0,Yes,No,60,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.8,4897.59,No
C04042,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),89.84,1077.17,Yes
C04043,Male,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,57.2,1083.07,No
C04044,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),108.49,3194.74,No
C04045,Female,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,74.0,1183.27,No
C04046,Male,0,Yes,Yes,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,63.04,1063.1,No
C04047,Female,1,Yes,Yes,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.67,1059.88,No
C04048,Male,1,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,113.28,2833.05,No
C04049,Female,0,No,No,57,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,97.46,5626.74,Yes
C04050,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.0,164.95,Yes
C04051,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,51.23,3778.14,No
C04052,Male,1,No,Yes,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),65.05,2391.61,No
C04053,Male,0,Yes,No,51,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),49.45,2544.47,Yes
C04054,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,88.02,2270.2,No
C04055,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.63,4597.09,No
C04056,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,91.13,56.37,Yes
C04057,Female,0,No,Yes,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),116.93,6133.39,No
C04058,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,45.25,72.83,No
C04059,Female,0,Yes,Yes,66,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),105.5,6974.18,No
C04060,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),94.66,6886.25,No
